Time,Direction
2023-01-21T20:00Z,190.00000373287293
2023-01-21T21:00Z,192.08784387025727
2023-01-21T22:00Z,182.05827439543853
2023-01-21T23:00Z,186.01842988274495
2023-01-22T00:00Z,187.2511681865977
2023-01-22T01:00Z,177.4479098938523
2023-01-22T02:00Z,152.10399634813334
2023-01-22T03:00Z,156.41740323934
2023-01-22T04:00Z,162.68543008569983
2023-01-22T05:00Z,152.67928209485655
2023-01-22T06:00Z,161.79392094083303
2023-01-22T07:00Z,101.65588825158562
2023-01-22T08:00Z,121.9749946478596
2023-01-22T09:00Z,123.19843999718675
2023-01-22T10:00Z,161.46667104778038
2023-01-22T11:00Z,284.8392962258703
2023-01-22T12:00Z,287.3921367838755
2023-01-22T13:00Z,302.04152656300585
2023-01-22T14:00Z,311.9991441356198
2023-01-22T15:00Z,308.5065552313608
2023-01-22T16:00Z,307.7779856934978
2023-01-22T17:00Z,230.4383065061608
2023-01-22T18:00Z,189.58605310697433
2023-01-22T19:00Z,186.96443656458058
2023-01-22T20:00Z,250.6132146142729
2023-01-22T21:00Z,213.26708304057635
2023-01-22T22:00Z,257.24587350525843
2023-01-22T23:00Z,268.5012243139058
2023-01-23T00:00Z,90.29931804018544
2023-01-23T01:00Z,52.06281742551606
2023-01-23T02:00Z,263.86054257364515
2023-01-23T03:00Z,279.4333968457419
2023-01-23T04:00Z,188.68693450473071
2023-01-23T05:00Z,125.77674216733965
2023-01-23T06:00Z,184.61256392687315
2023-01-23T07:00Z,75.27799327800332
2023-01-23T08:00Z,223.9036431664942
2023-01-23T09:00Z,160.5448296380488
2023-01-23T10:00Z,132.87598146134576
2023-01-23T11:00Z,195.85172337009783
2023-01-23T12:00Z,266.4546286714163
2023-01-23T13:00Z,265.27696268386467
2023-01-23T14:00Z,86.02137874011133
2023-01-23T15:00Z,338.58755843940423
2023-01-23T16:00Z,278.19868065365824
2023-01-23T17:00Z,240.93704078019326
2023-01-23T18:00Z,122.02441331448883
2023-01-23T19:00Z,122.67335650126857
2023-01-23T20:00Z,144.33394033740564
2023-01-23T21:00Z,133.30486194272467
2023-01-23T22:00Z,128.21094805823986
2023-01-23T23:00Z,155.9666763320797
2023-01-24T00:00Z,116.06099090423575
2023-01-24T01:00Z,71.29397934889582
2023-01-24T02:00Z,144.67957909971847
2023-01-24T03:00Z,169.2976102135429
2023-01-24T04:00Z,123.22253379557823
2023-01-24T05:00Z,162.26896198253436
2023-01-24T06:00Z,169.19728122534062
2023-01-24T07:00Z,165.97641277549786
2023-01-24T08:00Z,102.17200784196828
2023-01-24T09:00Z,215.3413495822158
2023-01-24T10:00Z,193.8768910295573
2023-01-24T11:00Z,160.81288211723427
2023-01-24T12:00Z,162.23518598098482
2023-01-24T13:00Z,67.96732326057598
2023-01-24T14:00Z,89.39081270671969
2023-01-24T15:00Z,178.0454623174117
2023-01-24T16:00Z,174.85070449569432
2023-01-24T17:00Z,186.2794179905943
2023-01-24T18:00Z,97.99079627659845
2023-01-24T19:00Z,45.18725560177703
2023-01-24T20:00Z,103.35405855221597
2023-01-24T21:00Z,111.1304942615091
2023-01-24T22:00Z,63.366695331993725
2023-01-24T23:00Z,96.06852862194928
2023-01-25T00:00Z,133.91296462755693
2023-01-25T01:00Z,134.9539083003662
2023-01-25T02:00Z,91.65399637722356
2023-01-25T03:00Z,268.26819946714994
2023-01-25T04:00Z,292.4133703807501
2023-01-25T05:00Z,154.1735051648942
2023-01-25T06:00Z,271.5296026543966
2023-01-25T07:00Z,280.73436990565307
2023-01-25T08:00Z,294.08084690247824
2023-01-25T09:00Z,249.96484996059158
2023-01-25T10:00Z,276.1712818985162
2023-01-25T11:00Z,87.28527680138343
2023-01-25T12:00Z,90.120877331144
2023-01-25T13:00Z,99.77096651500929
2023-01-25T14:00Z,80.92379434447778
2023-01-25T15:00Z,68.5758048789135
2023-01-25T16:00Z,78.9386249313576
2023-01-25T17:00Z,66.06715195329211
2023-01-25T18:00Z,40.095518773835856
2023-01-25T19:00Z,40.22553719855799
2023-01-25T20:00Z,47.183562806714335
2023-01-25T21:00Z,46.29187210644924
2023-01-25T22:00Z,48.61102597650182
2023-01-25T23:00Z,178.82569312927563
2023-01-26T00:00Z,283.7824036511779
2023-01-26T01:00Z,281.6932648794504
2023-01-26T02:00Z,157.11413838923136
2023-01-26T03:00Z,105.63869838134742
2023-01-26T04:00Z,118.78238931299622
2023-01-26T05:00Z,121.70717050067626
2023-01-26T06:00Z,128.92020196158305
2023-01-26T07:00Z,140.98022153960946
2023-01-26T08:00Z,166.83127995518012
2023-01-26T09:00Z,189.06870910466208
2023-01-26T10:00Z,194.30238372951982
2023-01-26T11:00Z,199.72442514565967
2023-01-26T12:00Z,218.23177071609325
2023-01-26T13:00Z,232.71060685429265
2023-01-26T14:00Z,230.14304065178055
2023-01-26T15:00Z,229.43652879693542
2023-01-26T16:00Z,203.64981506117053
2023-01-26T17:00Z,196.41759695352252
2023-01-26T18:00Z,198.65308521931894
2023-01-26T19:00Z,214.46754741741321
2023-01-26T20:00Z,164.52969392829885
2023-01-26T21:00Z,175.62477817874952
2023-01-26T22:00Z,181.75309065766484
2023-01-26T23:00Z,200.9429892166206
2023-01-27T00:00Z,232.1522872679677
2023-01-27T01:00Z,221.76468339096738
2023-01-27T02:00Z,194.6779105405099
2023-01-27T03:00Z,204.8359070111978
2023-01-27T04:00Z,177.89744875707825
2023-01-27T05:00Z,192.6295959405273
2023-01-27T06:00Z,210.6327561080772
2023-01-27T07:00Z,154.44192074409443
2023-01-27T08:00Z,84.71229293327008
2023-01-27T09:00Z,245.36230054302771
2023-01-27T10:00Z,225.0557767861724
2023-01-27T11:00Z,34.65204602357671
2023-01-27T12:00Z,34.256596920099106
2023-01-27T13:00Z,32.48755114791702
2023-01-27T14:00Z,98.24683050041823
2023-01-27T15:00Z,301.7927088069645
2023-01-27T16:00Z,270.09473012067446
2023-01-27T17:00Z,160.71507697429155
2023-01-27T18:00Z,163.73355079435916
2023-01-27T19:00Z,162.6605404691918
2023-01-27T20:00Z,91.08989154400653
2023-01-27T21:00Z,81.47057072890173
2023-01-27T22:00Z,91.17678305313555
2023-01-27T23:00Z,121.05838439690265
2023-01-28T00:00Z,113.95325230685805
2023-01-28T01:00Z,131.3860935423977
2023-01-28T02:00Z,183.46918784980681
2023-01-28T03:00Z,110.81231165406776
2023-01-28T04:00Z,199.37386817872886
2023-01-28T05:00Z,113.08840856170099
2023-01-28T06:00Z,106.64791415428093
2023-01-28T07:00Z,43.34812463624161
2023-01-28T08:00Z,86.15117484045082
2023-01-28T09:00Z,196.07137402898317
2023-01-28T10:00Z,229.6356505855547
2023-01-28T11:00Z,235.40913980996726
2023-01-28T12:00Z,197.53011592977396
2023-01-28T13:00Z,211.68337152662335
2023-01-28T14:00Z,219.1610631828537
2023-01-28T15:00Z,241.07106816837768
2023-01-28T16:00Z,261.25269365661484
2023-01-28T17:00Z,118.24872640652916
2023-01-28T18:00Z,168.61712857565482
2023-01-28T19:00Z,154.12186992078105
2023-01-28T20:00Z,186.38205563316149
2023-01-28T21:00Z,271.12577127631823
2023-01-28T22:00Z,259.23815128537774
2023-01-28T23:00Z,279.3319074608269
2023-01-29T00:00Z,259.5755575521282
2023-01-29T01:00Z,250.49119820247748
2023-01-29T02:00Z,245.93127971931486
2023-01-29T03:00Z,165.81657951396386
2023-01-29T04:00Z,250.8621975490496
2023-01-29T05:00Z,259.4852495552352
2023-01-29T06:00Z,260.80855871897387
2023-01-29T07:00Z,272.80770397345486
2023-01-29T08:00Z,277.7131549188319
2023-01-29T09:00Z,279.51439293903877
2023-01-29T10:00Z,205.23524057366464
2023-01-29T11:00Z,186.8781103908172
2023-01-29T12:00Z,174.88699406272042
2023-01-29T13:00Z,218.93890940356624
2023-01-29T14:00Z,31.981936744325573
2023-01-29T15:00Z,31.561686862401228
2023-01-29T16:00Z,22.88523452107036
2023-01-29T17:00Z,24.295220613904906
2023-01-29T18:00Z,22.07559217485808
2023-01-29T19:00Z,27.684172694916178
2023-01-29T20:00Z,54.280335396980895
2023-01-29T21:00Z,91.34949743648193
2023-01-29T22:00Z,275.85521190724387
2023-01-29T23:00Z,260.47205785969135
2023-01-30T00:00Z,248.58482630076645
2023-01-30T01:00Z,256.6670506830133
2023-01-30T02:00Z,262.49067427489194
2023-01-30T03:00Z,258.27756548360287
2023-01-30T04:00Z,263.1164884835007
2023-01-30T05:00Z,255.08199629086758
2023-01-30T06:00Z,251.85410442389417
2023-01-30T07:00Z,253.47248397756437
2023-01-30T08:00Z,249.41041701505674
2023-01-30T09:00Z,245.5340299670292
2023-01-30T10:00Z,252.02387416066054
2023-01-30T11:00Z,256.30592145780463
2023-01-30T12:00Z,247.90717520733054
2023-01-30T13:00Z,241.44835705374865
2023-01-30T14:00Z,238.35154527082696
2023-01-30T15:00Z,231.6624260271301
2023-01-30T16:00Z,209.26237415168583
2023-01-30T17:00Z,197.24944698551107
2023-01-30T18:00Z,188.17900633029845
2023-01-30T19:00Z,192.45465597172333
2023-01-30T20:00Z,232.26944947822213
2023-01-30T21:00Z,228.32536366646607
2023-01-30T22:00Z,240.7331470994732
2023-01-30T23:00Z,167.77256733324964
2023-01-31T00:00Z,42.77545102775517
2023-01-31T01:00Z,36.68714260801778
2023-01-31T02:00Z,40.75198220902475
2023-01-31T03:00Z,200.8093378839515
2023-01-31T04:00Z,265.06818007780765
2023-01-31T05:00Z,255.54783409371524
2023-01-31T06:00Z,226.07916120033943
2023-01-31T07:00Z,240.77397273064074
2023-01-31T08:00Z,175.12299542105376
2023-01-31T09:00Z,78.95161297553851
2023-01-31T10:00Z,155.10256377419202
2023-01-31T11:00Z,174.97749898997716
2023-01-31T12:00Z,175.0108370955143
2023-01-31T13:00Z,181.8780221081858
2023-01-31T14:00Z,248.20918066886392
2023-01-31T15:00Z,69.01976237044764
2023-01-31T16:00Z,55.8459131995572
2023-01-31T17:00Z,49.215444715411834
2023-01-31T18:00Z,193.8371235777662
2023-01-31T19:00Z,242.42233829430782
2023-01-31T20:00Z,240.48121066013923
2023-01-31T21:00Z,239.105445084
2023-01-31T22:00Z,230.3399550625918
2023-01-31T23:00Z,230.6744375186313
2023-02-01T00:00Z,226.25346033154864
2023-02-01T01:00Z,223.05733833501722
2023-02-01T02:00Z,130.04747814149493
2023-02-01T03:00Z,196.9926521433449
2023-02-01T04:00Z,336.44665517040494
2023-02-01T05:00Z,246.85709889732584
2023-02-01T06:00Z,231.7330334452737
2023-02-01T07:00Z,229.2168644914555
2023-02-01T08:00Z,226.16047946162826
2023-02-01T09:00Z,318.5914707121487
2023-02-01T10:00Z,288.7104299763841
2023-02-01T11:00Z,210.6822717111429
2023-02-01T12:00Z,161.41596512140066
2023-02-01T13:00Z,159.36904106741207
2023-02-01T14:00Z,124.84399969538076
2023-02-01T15:00Z,42.96858674317396
2023-02-01T16:00Z,42.893551287426284
2023-02-01T17:00Z,40.466199444857985
2023-02-01T18:00Z,174.14707536680706
2023-02-01T19:00Z,159.62224475767272
2023-02-01T20:00Z,152.0979885371699
2023-02-01T21:00Z,148.80342818376442
2023-02-01T22:00Z,149.99752784560022
2023-02-01T23:00Z,155.88267416766996
2023-02-02T00:00Z,155.6595866911052
2023-02-02T01:00Z,157.25798447662586
2023-02-02T02:00Z,88.51064828055176
2023-02-02T03:00Z,76.04980865252679
2023-02-02T04:00Z,79.51629074749535
2023-02-02T05:00Z,80.47317018294859
2023-02-02T06:00Z,77.23421242385535
2023-02-02T07:00Z,81.8414334047969
2023-02-02T08:00Z,81.45389501150729
2023-02-02T09:00Z,84.75501648296735
2023-02-02T10:00Z,77.07550729535305
2023-02-02T11:00Z,73.5356652178171
2023-02-02T12:00Z,90.69069696806227
2023-02-02T13:00Z,110.95020928517992
2023-02-02T14:00Z,158.30380438595128
2023-02-02T15:00Z,68.4862067638548
2023-02-02T16:00Z,183.4367911090705
2023-02-02T17:00Z,239.14880674282716
2023-02-02T18:00Z,226.2194525003528
2023-02-02T19:00Z,122.16614577414335
2023-02-02T20:00Z,193.6675619308765
2023-02-02T21:00Z,210.3450889414448
2023-02-02T22:00Z,182.08245823066147
2023-02-02T23:00Z,58.22871277188349
2023-02-03T00:00Z,51.77672064444967
2023-02-03T01:00Z,66.57138307689169
2023-02-03T02:00Z,196.3675662835499
2023-02-03T03:00Z,224.04051542384292
2023-02-03T04:00Z,233.49889386128987
2023-02-03T05:00Z,236.30319227186428
2023-02-03T06:00Z,303.2545972549084
2023-02-03T07:00Z,279.41739921308044
2023-02-03T08:00Z,164.21914573330045
2023-02-03T09:00Z,104.9831671822406
2023-02-03T10:00Z,117.9886125468788
2023-02-03T11:00Z,249.30932298268903
2023-02-03T12:00Z,240.28404075402312
2023-02-03T13:00Z,251.79398648218552
2023-02-03T14:00Z,266.8872143255754
2023-02-03T15:00Z,256.80964377280105
2023-02-03T16:00Z,251.3650787862495
2023-02-03T17:00Z,233.11139449105522
2023-02-03T18:00Z,236.92861968327867
2023-02-03T19:00Z,239.80900171502475
2023-02-03T20:00Z,239.21027462515656
2023-02-03T21:00Z,197.34806582787823
2023-02-03T22:00Z,209.23060463719685
2023-02-03T23:00Z,303.6940682727294
2023-02-04T00:00Z,252.92602211213415
2023-02-04T01:00Z,156.47009304033827
2023-02-04T02:00Z,184.51037568327018
2023-02-04T03:00Z,181.23498470864422
2023-02-04T04:00Z,166.67534611714734
2023-02-04T05:00Z,173.82566795943572
2023-02-04T06:00Z,180.04310824275782
2023-02-04T07:00Z,191.79380979678606
2023-02-04T08:00Z,199.69937456319744
2023-02-04T09:00Z,198.57481528643078
2023-02-04T10:00Z,224.13193308442808
2023-02-04T11:00Z,276.29556220261026
2023-02-04T12:00Z,209.5570567765105
2023-02-04T13:00Z,183.5217645551223
2023-02-04T14:00Z,200.2806020750172
2023-02-04T15:00Z,244.00954396156243
2023-02-04T16:00Z,216.3079622689018
2023-02-04T17:00Z,148.3868617313867
2023-02-04T18:00Z,80.4375529922808
2023-02-04T19:00Z,207.0488649134973
2023-02-04T20:00Z,257.6992953689011
2023-02-04T21:00Z,201.12012797413823
2023-02-04T22:00Z,213.85179149226315
2023-02-04T23:00Z,228.28374228545812
2023-02-05T00:00Z,202.57918012309221
2023-02-05T01:00Z,196.56479754574588
2023-02-05T02:00Z,98.76796684063656
2023-02-05T03:00Z,118.46406038945638
2023-02-05T04:00Z,153.03635925878558
2023-02-05T05:00Z,194.7329233302748
2023-02-05T06:00Z,198.27076303238152
2023-02-05T07:00Z,198.26804027713516
2023-02-05T08:00Z,193.95252030966049
2023-02-05T09:00Z,222.32848467185605
2023-02-05T10:00Z,230.90143521509526
2023-02-05T11:00Z,251.5833981179901
2023-02-05T12:00Z,259.62720193661016
2023-02-05T13:00Z,119.9051741370661
2023-02-05T14:00Z,118.42757118800756
2023-02-05T15:00Z,137.1585664033447
2023-02-05T16:00Z,152.68218586674737
2023-02-05T17:00Z,143.970699603174
2023-02-05T18:00Z,155.0231460466039
2023-02-05T19:00Z,85.35128040914131
2023-02-05T20:00Z,99.23799847006205
2023-02-05T21:00Z,108.35554692538793
2023-02-05T22:00Z,305.3847046804439
2023-02-05T23:00Z,312.88888475230254
2023-02-06T00:00Z,313.84002207990017
2023-02-06T01:00Z,314.371021697706
2023-02-06T02:00Z,279.3725165066867
2023-02-06T03:00Z,271.4766338323291
2023-02-06T04:00Z,275.02725315886477
2023-02-06T05:00Z,249.0081619806171
2023-02-06T06:00Z,171.02799098816422
2023-02-06T07:00Z,274.1810826096427
2023-02-06T08:00Z,290.6285091325734
2023-02-06T09:00Z,286.10600604557794
2023-02-06T10:00Z,276.19440334674573
2023-02-06T11:00Z,162.92585086860743
2023-02-06T12:00Z,133.21638799002542
2023-02-06T13:00Z,128.03711687297292
2023-02-06T14:00Z,114.00714870614772
2023-02-06T15:00Z,107.44939655992312
2023-02-06T16:00Z,101.36574684616564
2023-02-06T17:00Z,123.1559451916681
2023-02-06T18:00Z,122.1638580924964
2023-02-06T19:00Z,121.02599247959623
2023-02-06T20:00Z,133.47786622635775
2023-02-06T21:00Z,136.36684377979833
2023-02-06T22:00Z,139.09709697832122
2023-02-06T23:00Z,148.47868589584346
2023-02-07T00:00Z,251.53963443347345
2023-02-07T01:00Z,276.15477208063476
2023-02-07T02:00Z,187.73678354879092
2023-02-07T03:00Z,203.608188473273
2023-02-07T04:00Z,233.04923680121016
2023-02-07T05:00Z,192.30308700109615
2023-02-07T06:00Z,138.4812884624961
2023-02-07T07:00Z,190.2008598918727
2023-02-07T08:00Z,113.01068999247856
2023-02-07T09:00Z,112.16969880953899
2023-02-07T10:00Z,127.46799589546805
2023-02-07T11:00Z,173.59605684991485
2023-02-07T12:00Z,170.57424292329753
2023-02-07T13:00Z,141.28239072964055
2023-02-07T14:00Z,147.34191933047697
2023-02-07T15:00Z,117.6248223065833
2023-02-07T16:00Z,109.71328337604298
2023-02-07T17:00Z,120.2178223663837
2023-02-07T18:00Z,133.4040822489206
2023-02-07T19:00Z,45.908108207223314
2023-02-07T20:00Z,168.9911329086244
2023-02-07T21:00Z,207.46973566725987
2023-02-07T22:00Z,134.43284663194618
2023-02-07T23:00Z,208.35606400065052
2023-02-08T00:00Z,253.18979499411267
2023-02-08T01:00Z,148.12126788387312
2023-02-08T02:00Z,152.25948001867144
2023-02-08T03:00Z,189.02172811501828
2023-02-08T04:00Z,176.93885938648975
2023-02-08T05:00Z,213.1561148288142
2023-02-08T06:00Z,199.0170772339926
2023-02-08T07:00Z,256.39399906993066
2023-02-08T08:00Z,206.9749659267962
2023-02-08T09:00Z,262.1071350750042
2023-02-08T10:00Z,297.9870562452286
2023-02-08T11:00Z,240.31968849076733
2023-02-08T12:00Z,200.30392476719783
2023-02-08T13:00Z,94.51151665940691
2023-02-08T14:00Z,98.71321286238849
2023-02-08T15:00Z,63.14584067749964
2023-02-08T16:00Z,46.24206356726115
2023-02-08T17:00Z,45.362348080521
2023-02-08T18:00Z,146.6267414978883
2023-02-08T19:00Z,267.896297979887
2023-02-08T20:00Z,263.7820349239566
2023-02-08T21:00Z,279.6065487007029
2023-02-08T22:00Z,302.67289746631786
2023-02-08T23:00Z,254.7030604784973
2023-02-09T00:00Z,240.91816437617987
2023-02-09T01:00Z,235.22700807371078
2023-02-09T02:00Z,213.96914334561507
2023-02-09T03:00Z,193.66821944459707
2023-02-09T04:00Z,134.56859457417852
2023-02-09T05:00Z,155.7622243244361
2023-02-09T06:00Z,142.15440598088284
2023-02-09T07:00Z,156.67694772786794
2023-02-09T08:00Z,170.69132138548045
2023-02-09T09:00Z,229.34804309731953
2023-02-09T10:00Z,243.2733481781577
2023-02-09T11:00Z,231.76391263557932
2023-02-09T12:00Z,130.12520561745924
2023-02-09T13:00Z,107.97075538978574
2023-02-09T14:00Z,180.38759115918631
2023-02-09T15:00Z,174.8553317581272
2023-02-09T16:00Z,181.08139841437335
2023-02-09T17:00Z,162.53489441040898
2023-02-09T18:00Z,136.64101239180263
2023-02-09T19:00Z,36.336104449403216
2023-02-09T20:00Z,164.41289678092693
2023-02-09T21:00Z,301.5675247516055
2023-02-09T22:00Z,262.0327266695307
2023-02-09T23:00Z,210.42828885546595
2023-02-10T00:00Z,212.14604764003215
2023-02-10T01:00Z,149.64136205115048
2023-02-10T02:00Z,65.14388778488808
2023-02-10T03:00Z,111.99141744581185
2023-02-10T04:00Z,201.46715615569744
2023-02-10T05:00Z,139.59425609264107
2023-02-10T06:00Z,156.4403222138455
2023-02-10T07:00Z,172.41505184582064
2023-02-10T08:00Z,175.88548443398884
2023-02-10T09:00Z,180.61956600302446
2023-02-10T10:00Z,180.97234992962964
2023-02-10T11:00Z,187.8013979825963
2023-02-10T12:00Z,184.53695860486988
2023-02-10T13:00Z,185.9771305593305
2023-02-10T14:00Z,186.4566995732779
2023-02-10T15:00Z,183.74623311225648
2023-02-10T16:00Z,189.57448721282444
2023-02-10T17:00Z,196.15284097844537
2023-02-10T18:00Z,202.6123807102461
2023-02-10T19:00Z,193.96732271759788
2023-02-10T20:00Z,315.41546594570684
2023-02-10T21:00Z,335.92000008874754
2023-02-10T22:00Z,213.5466566376665
2023-02-10T23:00Z,128.55510706659516
2023-02-11T00:00Z,48.892988555035714
2023-02-11T01:00Z,130.30116634854247
2023-02-11T02:00Z,147.9899743004545
2023-02-11T03:00Z,210.2430471194412
2023-02-11T04:00Z,299.217019447229
2023-02-11T05:00Z,267.7022617769218
2023-02-11T06:00Z,247.53788378569013
2023-02-11T07:00Z,287.2559112213381
2023-02-11T08:00Z,210.25168468877902
2023-02-11T09:00Z,209.65905094422027
2023-02-11T10:00Z,221.52437005633615
2023-02-11T11:00Z,199.85693213229882
2023-02-11T12:00Z,213.34658249459406
2023-02-11T13:00Z,227.40487100722746
2023-02-11T14:00Z,227.54258653909034
2023-02-11T15:00Z,219.19069285984426
2023-02-11T16:00Z,203.62958133779543
2023-02-11T17:00Z,210.039410895953
2023-02-11T18:00Z,205.21911198905698
2023-02-11T19:00Z,202.6524134813748
2023-02-11T20:00Z,192.67467376208683
2023-02-11T21:00Z,163.53534519465407
2023-02-11T22:00Z,141.214469347901
2023-02-11T23:00Z,124.4639268057403
2023-02-12T00:00Z,168.57458674661166
2023-02-12T01:00Z,133.7892558664916
2023-02-12T02:00Z,144.15902379298495
2023-02-12T03:00Z,141.36036780173723
2023-02-12T04:00Z,119.27585309425936
2023-02-12T05:00Z,124.20604003577505
